date,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
2014-10-14,12,45.0,89.0,12.0,65.0,700.0,18.0,19.2,1009.1,0.7,0.0,SSE,2.8,Changping
2014-10-14,13,41.0,79.0,11.0,49.0,700.0,43.0,21.0,1007.9,0.2,0.0,S,2.5,Changping
2014-10-14,14,43.0,79.0,10.0,68.0,800.0,39.0,21.4,1006.9,0.5,0.0,ESE,2.0,Changping
2014-10-14,15,35.0,70.0,8.0,50.0,600.0,72.0,21.4,1006.5,0.0,0.0,S,2.7,Changping
2014-10-14,16,42.0,76.0,7.0,36.0,500.0,91.0,20.1,1006.3,0.5,0.0,SE,1.9,Changping
2014-10-14,17,37.0,78.0,7.0,37.0,500.0,86.0,17.8,1006.4,0.4,0.0,SSE,1.1,Changping
2014-10-14,18,45.0,106.0,6.0,57.0,600.0,57.0,14.9,1006.6,2.4,0.0,E,1.2,Changping
2014-10-14,19,46.0,115.0,6.0,88.0,800.0,27.0,14.0,1006.7,2.2,0.0,NE,2.0,Changping
2014-10-14,20,60.0,108.0,4.0,77.0,800.0,25.0,12.4,1006.6,2.5,0.0,NNW,0.7,Changping
2014-10-14,21,45.0,78.0,5.0,44.0,600.0,50.0,11.7,1006.6,2.4,0.0,NW,1.5,Changping
2014-10-14,22,42.0,69.0,4.0,38.0,500.0,50.0,10.4,1006.2,2.2,0.0,N,1.0,Changping
2014-10-14,23,36.0,68.0,3.0,33.0,500.0,51.0,9.6,1005.7,2.4,0.0,NNW,1.9,Changping
2014-10-15,0,40.0,59.0,2.0,28.0,500.0,52.0,9.1,1005.3,2.4,0.0,NNW,1.0,Changping
2014-10-15,1,37.0,61.0,2.0,22.0,500.0,53.0,8.4,1004.9,2.4,0.0,NNW,1.1,Changping
2014-10-15,2,38.0,60.0,2.0,27.0,500.0,45.0,7.9,1004.2,2.4,0.0,NNW,1.7,Changping
2014-10-15,3,36.0,62.0,2.0,34.0,500.0,35.0,8.3,1003.9,2.1,0.0,NW,1.3,Changping
2014-10-15,4,38.0,58.0,2.0,24.0,500.0,42.0,6.9,1004.2,2.8,0.0,NE,1.1,Changping
2014-10-15,5,40.0,76.0,2.0,61.0,600.0,12.0,7.2,1004.3,2.9,0.0,WNW,0.7,Changping
2014-10-15,6,42.0,75.0,2.0,63.0,700.0,3.0,7.6,1004.5,2.7,0.0,NW,1.3,Changping
2014-10-15,7,47.0,84.0,2.0,58.0,700.0,6.0,10.9,1004.8,3.7,0.0,SE,1.0,Changping
2014-10-15,8,71.0,163.0,4.0,56.0,1300.0,3.0,19.1,1005.2,-2.5,0.0,W,5.1,Changping
2014-10-15,9,60.0,144.0,5.0,53.0,1200.0,12.0,19.3,1005.4,-2.4,0.0,WNW,6.5,Changping
2014-10-15,10,33.0,206.0,3.0,15.0,400.0,59.0,19.4,1005.8,-2.3,0.0,W,8.2,Changping
2014-10-15,11,19.0,174.0,4.0,12.0,400.0,59.0,20.5,1005.8,-2.0,0.0,WNW,5.0,Changping
2014-10-15,12,16.0,128.0,6.0,13.0,400.0,59.0,21.1,1005.5,-3.5,0.0,WNW,6.7,Changping
2014-10-15,13,19.0,87.0,2.0,12.0,300.0,64.0,21.6,1005.1,-5.3,0.0,WNW,5.7,Changping
2014-10-15,14,11.0,113.0,2.0,10.0,300.0,69.0,21.5,1005.3,-8.1,0.0,W,6.3,Changping
2014-10-15,15,3.0,52.0,2.0,9.0,300.0,71.0,20.9,1006.1,-11.9,0.0,WNW,5.6,Changping
2014-10-15,16,5.0,37.0,2.0,8.0,200.0,71.0,19.5,1006.9,-13.0,0.0,NW,5.5,Changping
2014-10-15,17,9.0,64.0,2.0,8.0,200.0,72.0,17.9,1008.0,-12.0,0.0,NW,3.1,Changping
2014-10-15,18,18.0,44.0,2.0,11.0,200.0,69.0,16.2,1009.4,-11.4,0.0,ESE,0.7,Changping
2014-10-15,19,3.0,30.0,2.0,20.0,300.0,58.0,14.0,1010.7,-8.7,0.0,NW,1.5,Changping
2014-10-15,20,3.0,21.0,2.0,20.0,300.0,57.0,12.4,1011.5,-7.1,0.0,SW,0.5,Changping
2014-10-15,21,7.0,32.0,2.0,22.0,300.0,51.0,11.0,1012.2,-5.9,0.0,ENE,1.3,Changping
2014-10-15,22,6.0,83.0,2.0,46.0,400.0,26.0,10.2,1012.5,-5.8,0.0,NNE,0.7,Changping
2014-10-15,23,8.0,35.0,2.0,53.0,400.0,17.0,8.8,1012.6,-5.5,0.0,SSE,0.6,Changping
2014-10-16,0,3.0,22.0,2.0,31.0,300.0,32.0,8.0,1013.0,-4.5,0.0,S,1.0,Changping
2014-10-16,1,11.0,13.0,2.0,13.0,200.0,48.0,7.6,1013.0,-4.8,0.0,N,1.1,Changping
2014-10-16,2,9.0,45.0,2.0,46.0,500.0,13.0,6.9,1013.4,-4.2,0.0,N,2.0,Changping
2014-10-16,3,7.0,15.0,2.0,25.0,300.0,32.0,6.9,1013.2,-3.7,0.0,NNW,2.6,Changping
2014-10-16,4,13.0,16.0,2.0,28.0,300.0,27.0,6.6,1013.7,-3.6,0.0,NNW,2.1,Changping
2014-10-16,5,11.0,23.0,5.0,25.0,300.0,28.0,6.3,1014.3,-3.4,0.0,N,1.3,Changping
2014-10-16,6,14.0,34.0,4.0,43.0,400.0,9.0,5.5,1014.9,-3.6,0.0,S,0.3,Changping
2014-10-16,7,15.0,35.0,4.0,46.0,500.0,5.0,8.8,1015.6,-2.8,0.0,NNW,1.1,Changping
2014-10-16,8,32.0,124.0,10.0,46.0,1000.0,6.0,13.5,1015.4,-3.3,0.0,S,1.9,Changping
2014-10-16,9,36.0,119.0,10.0,51.0,1100.0,6.0,14.8,1014.9,-3.1,0.0,SE,2.3,Changping
2014-10-16,10,38.0,102.0,8.0,58.0,900.0,6.0,16.5,1013.9,-2.6,0.0,S,1.3,Changping
2014-10-16,11,41.0,91.0,7.0,58.0,700.0,12.0,18.4,1012.6,-3.7,0.0,ESE,1.3,Changping
2014-10-16,12,36.0,69.0,7.0,50.0,600.0,30.0,20.1,1011.0,-2.3,0.0,ENE,1.2,Changping
2014-10-16,13,38.0,57.0,6.0,45.0,500.0,52.0,21.3,1009.7,-4.8,0.0,ESE,1.9,Changping
2014-10-16,14,27.0,46.0,6.0,26.0,500.0,78.0,21.8,1008.5,-5.2,0.0,E,1.4,Changping
2014-10-16,15,25.0,71.0,7.0,20.0,400.0,86.0,21.5,1008.1,-4.6,0.0,SSE,2.1,Changping
2014-10-16,16,33.0,90.0,10.0,23.0,500.0,80.0,20.0,1007.9,-4.4,0.0,SSE,2.6,Changping
2014-10-16,17,31.0,105.0,11.0,33.0,500.0,72.0,17.5,1008.6,-2.2,0.0,E,1.1,Changping
2014-10-16,18,50.0,133.0,11.0,56.0,600.0,57.0,15.1,1009.1,-1.5,0.0,N,0.9,Changping
2014-10-16,19,42.666666666666664,150.0,10.0,96.0,800.0,24.0,13.5,1009.1,-0.9,0.0,ENE,0.8,Changping
2014-10-16,20,35.333333333333336,141.0,11.0,82.0,800.0,33.0,12.8,1009.3,-0.8,0.0,E,0.1,Changping
2014-10-16,21,28.0,94.0,9.0,41.0,600.0,51.0,11.4,1009.2,-0.4,0.0,N,2.2,Changping
2014-10-16,22,39.0,94.0,8.0,39.0,500.0,49.0,9.8,1008.8,-0.1,0.0,NNW,1.2,Changping
2014-10-16,23,39.0,86.0,7.0,37.0,500.0,48.0,9.3,1008.7,-0.1,0.0,NNW,1.4,Changping
2014-10-17,0,38.0,89.0,6.0,38.0,600.0,46.0,9.1,1008.6,-0.3,0.0,N,1.1,Changping
2014-10-17,1,49.0,89.0,5.0,33.0,600.0,46.0,8.8,1008.2,-0.5,0.0,N,0.6,Changping
2014-10-17,2,52.0,78.0,5.0,31.0,500.0,43.0,7.8,1007.9,0.0,0.0,ENE,0.9,Changping
2014-10-17,3,38.0,73.0,4.0,28.0,500.0,46.0,7.1,1007.7,0.3,0.0,NNW,1.2,Changping
2014-10-17,4,45.0,86.0,3.0,39.0,600.0,19.0,6.4,1007.6,-0.1,0.0,NNE,0.6,Changping
2014-10-17,5,51.0,70.0,2.0,27.0,600.0,34.0,7.2,1007.5,0.4,0.0,NW,1.7,Changping
2014-10-17,6,44.0,72.0,3.0,33.0,600.0,32.0,7.1,1007.5,0.7,0.0,N,1.6,Changping
2014-10-17,7,63.0,140.0,5.0,58.0,1100.0,3.0,8.7,1008.1,1.4,0.0,NNW,1.3,Changping
2014-10-17,8,70.0,171.0,5.0,59.0,1500.0,3.0,11.4,1008.5,2.9,0.0,NW,0.8,Changping
2014-10-17,9,72.0,207.0,6.0,60.0,1700.0,4.0,15.5,1008.1,1.6,0.0,S,1.5,Changping
2014-10-17,10,78.0,234.0,8.0,72.0,1500.0,6.0,18.0,1007.6,2.7,0.0,SE,1.3,Changping
2014-10-17,11,82.0,205.0,10.0,82.0,1100.0,11.0,19.9,1006.7,2.7,0.0,SSE,1.7,Changping
2014-10-17,12,82.0,165.0,14.0,87.0,900.0,22.0,21.9,1005.5,3.0,0.0,SE,1.8,Changping
2014-10-17,13,89.0,175.0,16.0,78.0,900.0,55.0,23.1,1004.7,2.5,0.0,SE,1.5,Changping
2014-10-17,14,81.0,159.0,19.0,70.0,900.0,70.0,24.4,1004.7,3.6,0.0,SE,1.7,Changping
2014-10-17,15,90.0,183.0,18.0,85.0,1000.0,72.0,23.8,1004.7,2.0,0.0,ESE,2.1,Changping
2014-10-17,16,90.0,173.0,16.0,111.0,1100.0,59.0,22.3,1004.7,3.4,0.0,E,1.1,Changping
2014-10-17,17,123.0,212.0,15.0,184.0,1500.0,41.0,18.6,1005.3,4.7,0.0,NE,0.9,Changping
2014-10-17,18,122.0,210.0,11.0,195.0,1600.0,11.0,16.0,1006.1,4.7,0.0,NNW,0.8,Changping
2014-10-17,19,127.0,204.0,10.0,188.0,1900.0,3.0,14.9,1006.5,4.6,0.0,W,0.5,Changping
2014-10-17,20,111.0,167.0,10.0,143.0,1400.0,15.0,13.7,1007.2,4.6,0.0,NNW,1.2,Changping
2014-10-17,21,107.0,161.0,9.0,133.0,1300.0,16.0,13.0,1007.8,4.2,0.0,N,2.5,Changping
2014-10-17,22,108.0,157.0,7.0,137.0,1400.0,8.0,12.4,1008.1,4.1,0.0,NNW,1.4,Changping
2014-10-17,23,98.0,142.0,7.0,109.0,1100.0,14.0,11.3,1008.1,3.8,0.0,NW,1.2,Changping
2014-10-18,0,98.0,157.0,5.0,112.0,1200.0,4.0,11.6,1008.1,3.4,0.0,NW,1.8,Changping
2014-10-18,1,85.0,127.0,6.0,88.0,1000.0,15.0,11.2,1007.9,3.2,0.0,NW,1.0,Changping
2014-10-18,2,86.0,146.0,5.0,96.0,1000.0,5.0,10.7,1007.6,3.5,0.0,SSW,0.9,Changping
2014-10-18,3,81.0,110.0,6.0,67.0,800.0,21.0,9.2,1007.6,3.6,0.0,N,0.8,Changping
2014-10-18,4,90.0,130.0,3.0,81.0,1000.0,8.0,8.6,1008.2,3.4,0.0,NNW,2.1,Changping
2014-10-18,5,88.0,142.0,3.0,80.0,1300.0,2.0,8.9,1008.2,2.7,0.0,N,3.0,Changping
2014-10-18,6,92.0,140.0,4.0,71.0,1700.0,2.0,8.8,1008.5,2.4,0.0,NNW,1.7,Changping
2014-10-18,7,73.0,109.0,5.0,68.0,1200.0,2.0,11.4,1009.3,3.7,0.0,E,0.5,Changping
2014-10-18,8,84.0,180.0,8.0,59.0,1500.0,2.0,15.3,1009.8,4.3,0.0,E,1.6,Changping
2014-10-18,9,98.0,197.0,9.0,70.0,1400.0,6.0,17.5,1009.5,5.1,0.0,ESE,1.0,Changping
2014-10-18,10,106.0,186.0,10.0,73.0,1100.0,25.0,19.3,1009.1,5.0,0.0,ESE,1.6,Changping
2014-10-18,11,121.0,187.0,13.0,86.0,1200.0,36.0,21.4,1008.4,4.0,0.0,SE,1.5,Changping
2014-10-18,12,106.0,138.0,17.0,70.0,1000.0,58.0,23.0,1007.1,2.4,0.0,SE,0.4,Changping
2014-10-18,13,87.0,112.0,22.0,69.0,900.0,64.0,24.3,1006.0,2.4,0.0,SE,1.7,Changping
2014-10-18,14,73.0,108.0,23.0,39.0,800.0,117.0,25.0,1005.5,2.4,0.0,ENE,1.4,Changping
2014-10-18,15,87.0,118.0,20.0,33.0,800.0,147.0,23.9,1005.5,3.8,0.0,E,2.0,Changping
2014-10-18,16,73.0,108.0,18.0,31.0,700.0,152.0,22.1,1005.6,5.9,0.0,E,0.9,Changping
2014-10-18,17,94.0,179.0,15.0,56.0,1000.0,162.0,19.6,1005.9,7.3,0.0,E,0.6,Changping
2014-10-18,18,128.0,213.0,15.0,98.0,1400.0,112.0,17.8,1006.1,6.3,0.0,N,0.7,Changping
2014-10-18,19,170.0,263.0,18.0,147.0,2100.0,65.0,16.3,1006.4,6.7,0.0,NE,0.3,Changping
2014-10-18,20,210.0,313.0,18.0,156.0,2800.0,44.0,15.8,1006.8,6.8,0.0,NNW,1.4,Changping
2014-10-18,21,164.0,204.0,14.0,93.0,2100.0,67.0,14.6,1007.0,7.2,0.0,NW,1.2,Changping
2014-10-18,22,155.0,206.0,12.0,81.0,2000.0,70.0,14.0,1006.9,7.5,0.0,NNW,1.4,Changping
2014-10-18,23,166.0,255.0,10.0,137.0,2300.0,12.0,13.7,1006.2,8.1,0.0,SW,0.8,Changping
2014-10-19,0,175.0,245.0,8.0,116.0,2400.0,23.0,13.9,1006.1,8.5,0.0,NNW,1.7,Changping
2014-10-19,1,193.0,242.0,9.0,69.0,2400.0,55.0,14.0,1006.1,8.6,0.0,NNW,0.9,Changping
2014-10-19,2,198.0,263.0,7.0,115.0,2700.0,9.0,13.6,1005.4,9.0,0.0,SSW,0.3,Changping
2014-10-19,3,213.0,268.0,7.0,108.0,2600.0,15.0,13.5,1005.2,9.2,0.0,NNW,1.5,Changping
2014-10-19,4,207.0,269.0,6.0,116.0,2700.0,2.0,13.8,1005.4,9.2,0.0,N,1.0,Changping
2014-10-19,5,212.0,278.0,5.0,110.0,2800.0,2.0,13.7,1005.2,9.5,0.0,NNW,1.2,Changping
2014-10-19,6,224.0,271.0,5.0,110.0,2900.0,2.0,13.8,1005.6,9.8,0.0,NNW,0.0,Changping
2014-10-19,7,226.0,291.0,5.0,104.0,3000.0,2.0,13.9,1006.3,10.1,0.0,NNW,1.2,Changping
2014-10-19,8,251.0,331.0,8.0,112.0,2900.0,2.0,15.3,1006.3,10.1,0.0,WNW,0.4,Changping
2014-10-19,9,267.0,363.0,10.0,109.0,3200.0,2.0,17.0,1006.3,9.9,0.0,SSW,0.4,Changping
2014-10-19,10,290.0,361.0,17.0,123.0,3000.0,5.0,17.6,1005.8,10.5,0.0,SSE,1.6,Changping
2014-10-19,11,295.0,373.0,22.0,118.0,2800.0,17.0,17.8,1005.4,10.9,0.0,E,2.4,Changping
2014-10-19,12,309.0,375.0,19.0,116.0,2700.0,22.0,18.3,1004.7,10.9,0.0,ESE,2.4,Changping
2014-10-19,13,319.0,388.0,21.0,143.0,2800.0,20.0,18.9,1004.3,11.0,0.0,E,1.1,Changping
2014-10-19,14,331.0,403.0,19.0,168.0,2900.0,21.0,19.3,1004.3,10.6,0.0,SE,0.7,Changping
2014-10-19,15,335.0,396.0,20.0,180.0,2700.0,23.0,19.4,1004.3,10.9,0.0,N,0.8,Changping
2014-10-19,16,297.0,341.0,19.0,135.0,2200.0,46.0,18.0,1004.5,11.5,0.0,WNW,0.9,Changping
2014-10-19,17,300.375,341.0,17.5,134.875,2275.0,58.0,17.5,1005.1,11.7,0.0,NNW,0.6,Changping
2014-10-19,18,303.75,341.0,16.0,134.75,2350.0,70.0,17.2,1005.6,11.9,0.0,NNW,1.3,Changping
2014-10-19,19,307.125,341.0,14.5,134.625,2425.0,70.0,16.8,1005.7,11.9,0.0,W,0.6,Changping
2014-10-19,20,310.5,341.0,13.0,134.5,2500.0,70.0,16.3,1006.1,11.4,0.0,WSW,1.0,Changping
2014-10-19,21,313.875,341.0,11.5,134.375,2575.0,70.0,16.0,1006.5,11.4,0.0,W,0.0,Changping
2014-10-19,22,317.25,341.0,10.0,134.25,2650.0,56.0,16.0,1006.5,11.6,0.0,N,0.1,Changping
2014-10-19,23,320.625,341.0,8.5,134.125,2725.0,56.0,16.1,1006.6,12.1,0.0,E,1.3,Changping
2014-10-20,0,324.0,341.0,7.0,134.0,2800.0,2.0,15.6,1007.1,12.3,0.0,NW,0.9,Changping
2014-10-20,1,297.0,320.0,6.0,127.0,2400.0,2.0,14.6,1007.1,12.1,0.0,NW,0.0,Changping
2014-10-20,2,245.0,245.0,5.0,108.0,2000.0,2.0,14.2,1006.7,12.1,0.0,NW,1.0,Changping
2014-10-20,3,263.0,263.0,4.0,106.0,2200.0,2.0,13.1,1006.6,11.7,0.0,NW,0.5,Changping
2014-10-20,4,288.0,303.0,6.0,88.0,2600.0,2.0,12.2,1006.8,10.9,0.0,NNW,1.1,Changping
2014-10-20,5,286.0,286.0,6.0,74.0,2600.0,2.0,11.9,1007.1,10.6,0.0,N,1.0,Changping
2014-10-20,6,259.0,301.0,7.0,61.0,2600.0,2.0,11.3,1007.7,10.2,0.0,N,0.5,Changping
2014-10-20,7,238.0,274.0,6.0,56.0,2500.0,2.0,13.0,1008.1,11.6,0.0,E,1.1,Changping
2014-10-20,8,229.0,282.0,5.0,54.0,2400.0,2.0,14.6,1009.2,11.4,0.0,WSW,0.9,Changping
2014-10-20,9,228.0,314.0,4.0,79.0,1900.0,2.0,16.1,1008.8,11.5,0.0,NNW,2.1,Changping
2014-10-20,10,286.0,300.0,9.0,100.0,2400.0,3.0,18.3,1008.7,11.4,0.0,SSE,1.3,Changping
2014-10-20,11,307.0,339.0,14.0,116.0,2300.0,47.0,19.5,1008.6,11.3,0.0,SSE,2.5,Changping
2014-10-20,12,301.0,314.0,14.0,116.0,2300.0,29.0,19.8,1008.2,11.8,0.0,S,1.7,Changping
2014-10-20,13,307.0,339.0,14.0,116.0,2300.0,11.0,19.8,1008.6,11.6,0.0,SSE,2.0,Changping
2014-10-20,14,220.0,339.0,14.0,116.0,2300.0,47.0,18.9,1008.9,11.9,0.0,E,1.9,Changping
2014-10-20,15,220.0,339.0,14.0,116.0,2300.0,47.0,18.4,1009.1,11.2,0.0,ESE,2.0,Changping
2014-10-20,16,215.0,215.0,13.96,112.88,2244.0,11.0,17.8,1009.7,11.4,0.0,ENE,0.9,Changping
2014-10-20,17,203.0,203.0,13.92,109.76,2188.0,11.0,17.2,1010.7,11.5,0.0,NNE,1.0,Changping
2014-10-20,18,203.0,203.0,13.88,106.64,2132.0,12.782608695652174,17.1,1011.7,11.4,0.0,NNE,0.3,Changping
2014-10-20,19,216.0,216.0,13.84,103.52,2076.0,14.565217391304348,16.8,1012.4,11.7,0.0,SE,0.8,Changping
2014-10-20,20,232.0,232.0,13.8,100.4,2020.0,16.347826086956523,17.3,1012.9,12.0,0.0,ESE,1.8,Changping
2014-10-20,21,234.0,234.0,13.76,97.28,1964.0,18.130434782608695,16.4,1013.4,12.6,0.0,ESE,1.5,Changping
2014-10-20,22,241.0,241.0,13.72,94.16,1908.0,19.913043478260867,16.0,1013.9,10.1,0.0,ESE,1.9,Changping
2014-10-20,23,217.0,217.0,13.68,91.03999999999999,1852.0,21.695652173913043,15.5,1014.4,8.5,0.0,ESE,1.9,Changping
2014-10-21,0,161.0,161.0,13.64,87.92,1796.0,23.47826086956522,14.9,1015.1,7.0,0.0,E,2.1,Changping
2014-10-21,1,81.0,81.0,13.6,84.8,1740.0,25.26086956521739,14.6,1015.5,4.6,0.0,ESE,1.6,Changping
2014-10-21,2,49.0,49.0,13.56,81.68,1684.0,27.043478260869563,14.0,1014.8,5.1,0.0,E,2.4,Changping
2014-10-21,3,38.0,38.0,13.52,78.56,1628.0,28.82608695652174,13.5,1014.7,3.3,0.0,ESE,2.1,Changping
2014-10-21,4,40.0,40.0,13.48,75.44,1572.0,30.608695652173914,13.1,1014.8,-0.2,0.0,ESE,2.1,Changping
2014-10-21,5,35.0,35.0,13.44,72.32,1516.0,32.391304347826086,12.8,1015.0,-0.5,0.0,E,2.0,Changping
2014-10-21,6,31.0,31.0,13.4,69.19999999999999,1460.0,34.17391304347826,12.6,1015.7,0.3,0.0,E,1.5,Changping
2014-10-21,7,26.0,26.0,13.36,66.08,1404.0,35.95652173913044,12.7,1016.5,-3.2,0.0,SE,1.7,Changping
2014-10-21,8,33.0,33.0,13.32,62.96,1348.0,37.73913043478261,12.8,1017.0,-3.5,0.0,SE,1.9,Changping
2014-10-21,9,37.0,37.0,13.28,59.839999999999996,1292.0,39.52173913043478,13.1,1016.9,-4.6,0.0,SE,1.9,Changping
2014-10-21,10,29.0,29.0,13.24,56.72,1236.0,41.30434782608695,13.6,1016.8,-4.6,0.0,E,2.1,Changping
2014-10-21,11,33.0,33.0,13.2,53.599999999999994,1180.0,43.086956521739125,13.6,1016.3,-4.1,0.0,SE,1.5,Changping
2014-10-21,12,33.0,33.0,13.16,50.480000000000004,1124.0,44.869565217391305,14.5,1015.4,-4.8,0.0,E,1.9,Changping
2014-10-21,13,34.0,34.0,13.12,47.36,1068.0,46.65217391304348,16.0,1014.5,-4.0,0.0,S,2.2,Changping
2014-10-21,14,30.0,30.0,13.08,44.239999999999995,1012.0,48.43478260869565,16.0,1013.9,-4.6,0.0,ESE,3.3,Changping
2014-10-21,15,30.0,84.0,13.04,41.120000000000005,956.0,50.21739130434783,15.4,1013.7,-3.0,0.0,SE,1.3,Changping
2014-10-21,16,31.0,31.0,13.0,38.0,900.0,52.0,14.5,1013.8,-3.8,0.0,E,1.5,Changping
2014-10-21,17,39.0,39.0,13.0,49.0,1000.0,40.0,13.1,1014.1,-2.4,0.0,E,2.0,Changping
2014-10-21,18,48.0,48.0,13.0,72.0,1100.0,16.0,12.1,1014.6,-2.2,0.0,E,1.4,Changping
2014-10-21,19,46.0,46.0,12.0,83.0,1200.0,3.0,10.3,1014.9,-1.4,0.0,NE,0.8,Changping
2014-10-21,20,44.0,44.0,11.0,83.0,1400.0,2.0,9.3,1015.3,-1.2,0.0,ENE,0.4,Changping
2014-10-21,21,38.0,38.0,9.0,70.0,1200.0,5.0,8.4,1015.5,-0.9,0.0,NNW,1.5,Changping
2014-10-21,22,44.0,44.0,6.0,62.0,1100.0,6.0,7.6,1015.4,-0.6,0.0,NW,1.2,Changping
2014-10-21,23,37.0,37.0,6.0,56.0,1100.0,8.0,7.1,1015.4,-0.6,0.0,NNW,1.6,Changping
2014-10-22,0,42.0,42.0,6.0,59.0,1200.0,6.0,6.4,1015.5,-0.4,0.0,NW,1.4,Changping
2014-10-22,1,36.0,66.0,5.0,53.0,1100.0,7.0,6.0,1015.3,-0.5,0.0,NNW,1.4,Changping
2014-10-22,2,41.0,64.0,4.0,57.0,1200.0,3.0,5.7,1015.1,-0.4,0.0,NE,0.7,Changping
2014-10-22,3,40.0,63.0,4.0,56.0,1200.0,3.0,5.5,1015.0,-0.1,0.0,NW,1.7,Changping
2014-10-22,4,43.0,66.0,4.0,58.0,1300.0,2.0,5.3,1014.8,-0.5,0.0,N,0.7,Changping
2014-10-22,5,45.0,67.0,4.0,55.0,1300.0,2.0,4.7,1014.9,-0.1,0.0,NNW,1.7,Changping
2014-10-22,6,45.0,71.0,4.0,53.0,1300.0,2.0,5.3,1015.1,-0.5,0.0,N,1.3,Changping
2014-10-22,7,48.0,81.0,4.0,53.0,1400.0,2.0,6.6,1015.5,-0.2,0.0,NNW,1.3,Changping
2014-10-22,8,51.0,93.0,6.0,50.0,1400.0,4.0,9.9,1015.5,0.5,0.0,NNW,0.7,Changping
2014-10-22,9,61.0,103.0,12.0,47.0,1400.0,11.0,11.4,1015.2,-0.1,0.0,S,1.4,Changping
2014-10-22,10,58.0,126.0,16.0,59.0,1400.0,14.0,12.7,1014.7,1.4,0.0,E,1.8,Changping
2014-10-22,11,65.0,146.0,16.0,60.0,1400.0,18.0,13.2,1014.0,2.1,0.0,SSE,1.7,Changping
2014-10-22,12,66.0,122.0,17.0,55.0,1200.0,27.0,13.7,1013.0,2.9,0.0,SE,1.8,Changping
2014-10-22,13,78.0,134.0,15.0,70.0,1200.0,24.0,14.1,1012.1,3.2,0.0,E,2.3,Changping
2014-10-22,14,87.0,149.0,14.0,85.0,1300.0,21.0,14.1,1011.4,4.4,0.0,SE,2.4,Changping
2014-10-22,15,102.0,183.0,12.0,107.0,1400.0,12.0,13.6,1010.9,5.0,0.0,ESE,2.5,Changping
2014-10-22,16,104.0,186.0,11.0,110.0,1400.0,5.0,12.8,1010.5,5.2,0.0,ESE,2.5,Changping
2014-10-22,17,113.0,185.0,8.0,108.0,1400.0,3.0,12.1,1011.0,5.7,0.0,ESE,1.9,Changping
2014-10-22,18,113.0,186.0,6.0,104.0,1400.0,2.0,12.1,1011.2,5.7,0.0,ENE,1.7,Changping
2014-10-22,19,122.0,199.0,7.0,97.0,1500.0,2.0,11.9,1011.5,5.7,0.0,WNW,0.9,Changping
2014-10-22,20,114.0,192.0,8.0,93.0,1500.0,2.0,11.8,1011.4,6.1,0.0,WSW,1.0,Changping
2014-10-22,21,109.0,172.0,7.0,88.0,1500.0,2.0,11.7,1011.2,6.2,0.0,NW,1.3,Changping
2014-10-22,22,99.0,146.0,8.0,86.0,1300.0,2.0,11.6,1010.8,6.3,0.0,NW,0.8,Changping
2014-10-22,23,105.0,173.0,7.0,88.0,1500.0,2.0,11.3,1010.2,6.8,0.0,NNW,0.9,Changping
2014-10-23,0,116.0,195.0,7.0,92.0,1500.0,2.0,11.3,1009.7,6.2,0.0,NW,0.7,Changping
2014-10-23,1,114.0,163.0,6.0,86.0,1500.0,2.0,11.4,1009.5,6.5,0.0,WNW,0.9,Changping
2014-10-23,2,108.0,159.0,5.0,85.0,1400.0,2.0,11.5,1008.8,6.2,0.0,WNW,0.8,Changping
2014-10-23,3,105.0,141.0,4.0,80.0,1400.0,2.0,11.3,1008.2,6.8,0.0,NW,0.5,Changping
2014-10-23,4,104.0,179.0,5.0,81.0,1400.0,2.0,11.4,1008.0,6.7,0.0,WNW,0.9,Changping
2014-10-23,5,119.0,186.0,4.0,74.0,1400.0,2.0,11.4,1007.9,7.1,0.0,WNW,0.7,Changping
2014-10-23,6,102.0,144.0,3.0,68.0,1300.0,2.0,11.8,1008.1,6.3,0.0,W,2.2,Changping
2014-10-23,7,110.0,156.0,3.0,65.0,1300.0,2.0,12.0,1008.4,6.3,0.0,NW,1.4,Changping
2014-10-23,8,121.0,152.0,2.0,68.0,1200.0,2.0,12.8,1008.2,6.4,0.0,WNW,1.5,Changping
2014-10-23,9,125.0,188.0,2.0,66.0,1200.0,2.0,13.5,1007.5,6.1,0.0,W,1.4,Changping
2014-10-23,10,129.0,157.0,2.0,52.0,1100.0,14.0,14.2,1006.8,6.5,0.0,SW,0.7,Changping
2014-10-23,11,129.0,157.0,4.0,45.0,1100.0,26.0,15.1,1005.7,7.6,0.0,SSE,0.8,Changping
2014-10-23,12,145.0,173.0,7.0,34.0,1200.0,44.0,16.1,1004.5,8.1,0.0,SE,1.6,Changping
2014-10-23,13,150.0,174.0,12.0,31.0,1200.0,53.0,16.2,1003.6,7.9,0.0,E,3.1,Changping
2014-10-23,14,161.0,186.0,14.0,38.0,1200.0,56.0,16.3,1003.3,8.0,0.0,SSE,2.5,Changping
2014-10-23,15,155.0,190.0,15.0,44.0,1300.0,61.0,15.8,1003.3,7.8,0.0,SE,0.4,Changping
2014-10-23,16,149.0,176.0,15.0,53.0,1300.0,60.0,15.1,1003.2,7.9,0.0,ESE,0.9,Changping
2014-10-23,17,154.0,163.0,12.0,55.0,1300.0,61.0,13.9,1003.4,8.1,0.0,ENE,1.0,Changping
